userId,movieId,rating,datetime,has_metadata
123979,6534,3.0,2016-04-21 07:55:08,
86333,1291,4.0,2006-08-28 22:20:52,
164107,4636,2.0,2007-03-16 14:59:17,
65153,4267,4.0,2002-04-26 22:27:45,
112640,4447,4.0,2023-10-02 00:50:15,
74237,5993,4.0,2003-01-25 14:48:47,
18769,59900,0.5,2012-06-05 17:58:15,
45307,70533,4.0,2013-10-22 08:29:43,
101393,215,3.0,1997-06-17 08:22:37,
42756,283675,3.5,2023-02-11 08:03:55,
89795,2291,4.5,2005-10-05 11:33:47,
91137,380,3.0,2023-03-25 19:25:16,
133055,2472,2.0,1999-11-12 07:38:50,
48,329,4.0,1996-08-24 22:25:19,True
31388,3671,3.0,2009-09-07 00:35:50,
153469,1552,2.0,1998-08-24 23:29:12,
116879,81591,4.0,2022-12-25 17:05:50,
7402,4054,2.5,2023-02-04 16:07:12,
139695,367,3.0,2000-04-14 05:13:25,
124478,122918,5.0,2019-12-03 14:05:00,
50959,2005,1.0,2000-04-07 04:43:26,
78213,65521,1.0,2017-01-27 06:12:31,
128942,235587,3.5,2023-05-12 20:47:19,
183186,47610,3.5,2006-11-23 19:53:33,
74278,48738,3.0,2010-01-13 18:37:14,
6070,71,1.0,1996-11-10 11:17:02,
186539,6385,4.0,2003-09-04 05:22:01,
183680,1441,2.0,2004-08-23 14:42:10,
106089,468,3.0,2004-12-06 13:24:09,
152601,2006,3.0,2017-10-20 00:44:08,
84174,8622,5.0,2015-11-09 13:10:39,
41116,296,3.0,1996-07-09 16:24:59,
13029,1270,3.5,2010-08-16 00:56:55,
169419,8622,4.0,2005-03-27 08:52:19,
7299,33779,4.5,2014-06-18 12:55:19,
95353,2153,2.0,2002-02-07 18:36:29,
159325,8530,3.5,2009-12-14 11:33:19,
135053,4326,4.0,2005-11-27 04:52:15,
41955,2527,3.0,2002-12-13 21:05:10,
58386,3272,2.0,2002-02-08 05:02:27,
22718,2232,5.0,2000-09-18 19:49:11,
198494,2144,3.0,2016-09-26 11:31:27,
129601,2718,4.0,2000-11-28 16:49:22,
43340,1089,4.0,2002-09-30 17:49:35,
33135,202439,0.5,2020-08-11 20:38:05,
139820,7013,4.5,2004-06-24 16:52:55,
105282,61132,3.5,2016-09-22 00:04:58,
142779,437,3.0,1996-08-30 23:19:29,
32342,88810,4.0,2014-05-19 21:32:31,
155470,150,2.0,1996-08-20 15:03:39,
80546,733,3.0,1997-05-19 12:05:10,
70206,1911,0.5,2018-01-20 19:44:53,
142922,141353,4.0,2018-10-15 13:11:49,
183491,164909,5.0,2017-12-15 19:48:40,
5483,4995,2.5,2012-12-24 10:09:25,
179541,377,4.0,2000-02-18 21:27:22,
7817,234,3.0,1996-05-22 10:13:17,
2649,2716,4.0,2016-05-13 23:24:24,
65784,6764,4.0,2015-11-05 22:09:56,
48131,1295,4.0,1997-11-15 10:13:38,
92134,133195,1.5,2023-06-23 03:43:38,
105648,183611,3.0,2023-06-28 19:54:21,
152162,102716,0.5,2016-01-21 20:35:00,
159752,8908,3.5,2017-05-11 16:42:32,
64314,344,3.5,2008-10-29 01:28:58,
9943,1097,3.5,2006-12-23 17:14:11,
14372,839,1.0,1997-01-15 12:56:52,
180799,741,4.0,2016-11-06 11:05:51,
38440,2375,3.0,1998-12-24 14:56:59,
118287,4896,2.0,2018-05-15 21:20:18,
123539,55269,3.0,2008-07-06 17:13:23,
153800,339,5.0,1996-12-22 06:10:54,
2676,5952,5.0,2008-03-30 23:49:42,
161180,81564,2.0,2022-11-17 05:41:00,
13970,2746,5.0,2000-03-16 22:29:10,
158843,1573,4.0,2000-11-23 07:43:40,
11213,1287,2.5,2003-11-10 00:19:21,
174808,3624,3.0,2022-09-08 09:17:34,
40518,202439,3.5,2023-09-04 09:51:52,
192414,105653,5.0,2016-09-25 18:57:02,
68776,1713,1.5,2003-06-05 10:19:21,
175640,135133,5.0,2022-03-04 21:21:07,
14645,50,3.0,2001-08-08 02:24:40,
141896,2968,4.0,2000-11-21 21:45:55,
81221,1437,4.0,2000-11-28 00:12:04,
84402,53993,0.5,2015-11-07 01:01:11,
154703,1136,4.5,2008-11-07 17:57:08,
174821,1292,5.0,2001-07-20 23:36:04,
68797,3858,3.0,2016-05-09 08:52:36,
121867,3081,4.0,2004-09-11 09:11:58,
15315,92420,5.0,2018-01-10 22:45:42,
192822,953,3.0,2000-01-12 22:26:04,
137501,86290,4.0,2013-05-29 17:51:50,
166731,49272,4.0,2016-03-21 21:48:19,
131912,969,4.0,2001-06-04 01:35:01,
60212,1230,4.5,2016-05-31 02:06:19,
125057,1597,4.0,2012-02-11 17:13:09,
151196,2763,3.0,2020-07-17 00:18:35,
80434,2541,4.0,2010-03-19 08:16:15,
48541,30793,2.0,2007-07-16 19:41:54,
83281,3703,5.0,2018-10-04 01:32:49,
154634,4040,1.0,2007-12-06 10:50:41,
85440,6539,4.0,2012-05-16 05:35:59,
100835,61240,4.0,2009-06-14 00:26:49,
3442,3681,4.0,2009-05-23 14:48:11,
129525,2,4.0,1999-11-10 18:06:27,
163480,318,3.0,2012-01-04 18:35:38,
23877,135133,3.5,2017-05-31 06:01:45,
90950,185,3.0,2016-11-25 15:24:27,
99688,220530,4.0,2020-08-05 21:37:11,
121741,300,3.0,1999-03-05 13:06:28,
132721,73023,4.0,2017-07-31 02:27:49,
152688,2009,3.5,2003-08-19 21:27:26,
98133,2335,2.5,2009-03-22 09:52:04,
150356,41566,3.0,2010-09-12 16:45:55,
175415,4121,4.0,2001-03-14 23:20:13,
5532,339,3.0,2010-06-08 12:45:53,
60715,4370,4.0,2002-02-11 18:31:07,
173291,5418,4.0,2021-03-16 01:54:24,
61718,22,4.0,1996-12-19 17:57:11,
117369,524,3.5,2012-07-14 06:56:54,
7550,50872,3.5,2016-08-30 12:16:27,
24609,7669,3.5,2009-10-17 20:45:24,
38523,93363,4.0,2016-12-26 18:43:44,
129388,539,3.0,1996-08-01 08:36:59,
25307,924,3.0,2001-08-17 01:27:56,
104122,5435,3.0,2020-03-30 14:17:44,
128788,4678,3.0,2004-02-22 19:28:53,
114204,1210,5.0,1997-03-20 09:27:53,
128322,3301,3.0,2001-06-14 02:43:16,
107377,207,3.0,2000-11-23 05:34:51,
1601,3147,4.0,2007-09-07 19:41:44,
33346,69436,1.0,2015-09-04 03:36:06,
143847,3545,5.0,2003-09-03 20:29:21,
71368,159093,1.5,2021-02-25 02:52:38,
186254,8636,5.0,2007-03-08 10:16:58,
6672,4447,3.0,2005-02-28 04:28:32,
1760,5618,5.0,2014-02-22 08:39:31,
138618,139644,2.5,2018-02-10 12:17:12,
85475,271793,3.5,2022-12-30 07:00:29,
159288,8622,4.0,2004-11-06 15:32:18,
160347,184,3.0,1997-05-01 16:03:02,
131088,271,1.0,1996-05-26 21:04:51,
92532,3114,4.0,2021-12-05 22:00:40,
118162,367,3.0,1996-08-09 18:49:29,
161169,125916,5.0,2015-03-07 03:31:21,
13939,2762,4.0,2000-07-27 02:06:31,
120053,1958,2.0,2004-12-13 21:54:58,
126679,5299,3.0,2016-08-17 22:59:35,
141823,1784,4.0,2001-04-09 15:47:41,
177066,3418,3.5,2004-04-05 00:52:48,
171818,6643,4.5,2017-12-26 11:59:33,
60993,65230,3.0,2011-12-30 11:42:58,
56454,2355,0.5,2022-11-01 21:30:31,
118431,1240,3.5,2010-05-17 11:27:10,
58131,8644,0.5,2016-03-24 23:22:10,
131558,68954,4.5,2010-12-30 00:08:20,
45205,2273,3.0,1999-10-30 18:06:57,
27006,48516,4.0,2016-01-05 04:34:29,
106069,4148,4.0,2010-04-18 03:43:15,
171179,6796,3.5,2004-11-04 20:54:42,
175239,5882,3.0,2023-01-03 01:54:18,
192352,919,5.0,2001-06-20 01:30:14,
62430,3751,4.0,2000-11-12 23:29:58,
39165,4973,4.0,2005-06-08 00:00:25,
194543,1894,2.5,2005-11-14 14:42:06,
196076,30793,3.0,2006-01-02 16:33:47,
170998,2012,5.0,2018-08-28 17:08:33,
25373,2860,2.0,2004-04-13 08:32:09,
119120,3618,2.5,2016-09-08 22:34:22,
115051,31,3.0,2003-10-27 15:01:32,
196020,1265,2.0,2017-10-12 08:16:03,
190235,194400,3.0,2022-02-27 10:32:21,
177172,110730,3.5,2019-01-27 01:13:11,
112002,8874,5.0,2022-11-14 20:19:32,
35104,1304,3.5,2004-09-09 03:05:59,
137110,477,4.0,1996-07-11 21:47:43,
58405,98809,3.0,2017-09-02 09:27:45,
155618,2043,2.0,1999-10-03 00:04:45,
97268,29,4.0,1996-10-24 19:09:15,
179650,6957,3.0,2015-09-27 00:05:25,
110548,1580,2.0,1999-02-07 17:51:59,
61999,3256,5.0,2002-11-30 17:50:31,
70072,1485,3.0,2008-09-28 20:07:43,
46490,4121,4.5,2007-01-19 00:45:35,
72036,1268,2.0,2000-08-10 18:54:53,
87517,53207,2.0,2008-04-26 20:12:03,
16200,2396,4.0,2000-12-16 04:24:55,
172379,2202,4.5,2004-10-26 05:51:49,
10904,78209,3.5,2011-06-07 09:33:44,
159271,3988,3.0,2003-01-18 04:28:40,
38113,33437,3.0,2023-08-10 00:47:07,
94126,1086,4.0,1997-03-28 10:44:12,
17087,410,3.0,1996-11-26 18:25:22,
29833,90947,3.5,2021-02-02 06:39:36,
26194,2571,4.5,2017-09-15 17:14:09,
187316,2231,4.0,2015-10-21 10:23:14,
21594,924,5.0,2022-07-13 00:57:52,
74033,194448,5.0,2019-05-26 15:53:15,
191337,6123,4.0,2014-07-12 19:37:01,
159899,508,3.5,2021-07-10 16:58:37,
138699,1917,3.0,2004-05-02 09:57:02,
109410,5293,4.0,2007-02-11 20:34:11,
34729,2929,3.0,2000-02-26 08:28:33,
118620,109487,4.5,2017-02-21 18:41:51,
177293,65465,4.0,2010-04-12 17:49:45,
148800,8623,4.5,2007-07-30 16:37:31,
17215,5151,3.0,2002-11-21 21:27:18,
194860,5882,4.0,2005-05-13 20:04:04,
132134,8961,3.0,2011-08-28 18:10:37,
183740,2324,4.0,2016-01-25 05:05:08,
25880,35836,1.0,2008-06-24 02:36:17,
28217,5218,3.0,2020-04-14 21:47:53,
92789,2959,5.0,2019-03-15 19:22:35,
198022,7361,4.0,2015-09-11 18:51:20,
95751,2324,4.0,2015-04-22 16:08:27,
37689,5669,4.5,2005-06-16 23:38:28,
158619,69844,3.0,2023-01-14 11:45:06,
161813,923,5.0,2003-09-26 18:58:59,
192145,1293,3.0,1996-12-14 07:21:56,
165470,31804,4.5,2015-11-03 17:08:27,
75264,91414,3.5,2021-08-24 08:58:23,
101565,3608,3.0,2007-10-24 00:51:08,
4976,91542,2.5,2014-02-01 14:40:49,
86944,778,4.0,2012-05-21 16:19:02,
149372,3827,1.0,2007-12-28 18:59:08,
70585,87,2.0,1999-06-15 07:07:26,
12417,1148,4.5,2009-04-20 20:06:55,
43944,170,3.0,2005-03-17 03:42:45,
104084,2990,3.0,2009-08-04 13:28:10,
145360,2997,5.0,2002-02-12 20:03:20,
133181,5459,5.0,2016-10-24 08:20:29,
40879,46578,1.0,2010-11-04 03:53:46,
24675,2997,4.0,2011-07-23 02:21:30,
52800,8645,3.5,2007-06-28 02:00:06,
154034,3338,4.0,2011-12-17 06:20:05,
143699,828,1.0,1997-07-03 20:35:20,
99823,2353,2.5,2005-03-22 10:03:54,
105507,6874,4.0,2016-04-09 18:59:26,
92986,71535,3.0,2017-03-24 17:31:28,
32269,55247,3.5,2011-05-31 15:22:38,
82885,32587,3.5,2008-02-29 10:08:23,
199872,1192,5.0,1999-10-22 10:48:18,
131675,140715,3.0,2020-05-13 22:29:28,
98936,3273,3.0,2010-01-17 17:44:18,
169678,4085,4.0,2002-02-16 03:53:59,
91538,104841,4.0,2019-02-24 21:00:13,
25273,42718,5.0,2017-07-16 14:12:42,
105850,204542,1.0,2023-01-25 02:11:47,
176367,1196,5.0,2000-11-03 21:50:08,
72308,106766,4.0,2020-12-10 20:00:23,
10810,223,4.0,2020-11-14 08:44:09,
152855,1081,3.0,1997-01-31 07:40:36,
11620,8636,4.5,2006-02-01 15:18:30,
149577,4327,4.0,2011-03-27 12:38:05,
90395,1183,1.0,2003-11-20 09:14:37,
65549,91630,0.5,2018-11-10 18:48:45,
156202,2020,4.5,2006-11-06 02:03:11,
154960,5218,3.0,2019-08-18 01:43:15,
86514,4223,4.5,2015-12-26 18:11:13,
58686,4878,3.0,2015-09-21 04:41:46,
37528,2359,4.0,2000-04-25 20:30:09,
64242,953,3.0,2001-12-15 04:07:28,
6388,27831,4.0,2016-08-29 05:21:12,
35536,1206,4.0,2016-02-05 00:22:47,
134668,6867,4.5,2004-07-02 22:57:33,
184385,1035,3.0,2000-04-11 18:18:58,
19578,4262,4.0,2018-09-15 19:38:40,
79576,25,4.0,2005-03-23 05:54:07,
155619,380,4.0,2013-06-02 17:42:46,
14645,3811,4.0,2000-11-19 04:38:04,
165194,4014,3.0,2016-08-01 19:58:37,
34904,111781,4.0,2021-02-25 11:35:51,
51246,68954,3.0,2022-10-15 00:02:32,
89911,296,5.0,2006-02-11 06:20:51,
123943,51540,4.0,2020-03-26 02:42:34,
175627,32892,4.0,2019-01-01 22:07:01,
114766,48043,1.5,2021-01-31 14:39:23,
58016,4226,5.0,2017-02-10 04:39:21,
141638,914,4.0,1997-10-10 22:28:29,
98185,1273,4.0,1999-12-28 13:17:22,
75227,541,4.0,2001-01-29 01:37:27,
57047,54995,4.0,2009-03-17 02:00:42,
79917,2657,2.0,2000-11-25 17:49:55,
196137,3196,2.0,2002-11-11 22:26:35,
170457,7783,5.0,2004-05-15 21:49:03,
47554,3264,3.0,2000-08-23 16:36:25,
71123,588,4.5,2017-12-08 20:57:38,
171063,91743,4.0,2016-03-12 08:10:54,
179227,33615,3.5,2019-03-22 16:29:00,
171411,543,3.0,1996-07-31 10:16:38,
35122,4262,5.0,2001-07-13 19:43:21,
71281,1089,3.0,2015-08-21 08:43:16,
29476,500,2.0,1996-11-13 11:10:29,
37446,292,3.0,1996-06-06 11:21:29,
35706,32179,4.5,2022-02-20 19:35:00,
52479,6188,3.5,2018-12-16 01:31:36,
88489,8368,4.0,2008-03-28 16:50:34,
39974,3075,5.0,2009-09-05 00:32:03,
126119,923,3.0,2001-05-08 00:04:22,
154021,1227,3.5,2005-03-23 01:46:15,
55726,1562,2.0,2003-01-30 05:16:21,
175701,252788,1.5,2021-06-27 10:32:12,
137670,3535,3.0,2005-06-02 21:56:16,
18292,1080,5.0,2002-03-16 12:15:08,
168079,5218,4.0,2017-09-03 02:36:33,
32030,1198,4.0,2008-01-05 18:09:15,
168896,597,3.0,1996-07-28 17:41:47,
80691,1244,3.0,2001-09-25 00:48:25,
50825,1674,4.0,2005-04-05 14:02:11,
42935,8947,1.0,2015-08-05 14:20:05,
66026,5106,0.5,2021-01-04 21:28:30,
145435,4036,4.0,2020-07-05 21:35:31,
177363,113604,4.0,2017-04-01 20:45:10,
151255,7086,4.0,2005-03-18 18:08:09,
177794,31079,3.5,2020-10-09 23:45:27,
160290,31410,3.5,2020-08-29 20:00:18,
175325,175179,2.0,2018-08-30 04:12:56,
144720,1183,3.0,1997-03-18 18:12:45,
97561,1096,5.0,2001-08-20 01:21:39,
104843,2422,1.0,2012-04-01 04:33:16,
93060,1617,3.0,2002-01-03 05:42:42,
157966,2002,2.0,1999-12-27 19:03:10,
120475,122882,4.0,2017-06-09 01:58:26,
123464,3301,4.0,2016-08-02 02:46:28,
68795,319,4.0,2018-02-08 19:00:01,
45162,546,3.0,1996-07-11 17:13:50,
117357,41569,3.0,2015-02-21 14:29:29,
81267,2134,3.0,2016-11-27 08:01:10,
132847,780,3.0,2005-01-11 06:13:15,
138835,1954,3.0,2003-01-19 17:12:30,
117566,163,3.5,2006-07-17 13:15:20,
169009,3527,4.0,2001-09-20 00:48:00,
108841,920,1.5,2008-07-20 17:22:40,
13631,44191,4.0,2023-08-14 04:28:33,
15748,3005,3.5,2012-05-16 17:46:54,
196153,1196,1.5,2023-04-25 15:44:25,
113933,106782,4.5,2020-10-12 04:41:38,
89285,832,3.0,1997-05-13 17:57:26,
67494,48774,1.5,2016-10-05 04:26:57,
147117,1449,4.0,1997-04-22 12:38:56,
57770,172641,2.0,2021-11-14 17:15:24,
78357,3948,4.0,2006-01-05 00:55:13,
98946,1500,4.0,1999-12-11 11:53:58,
120479,171,2.0,1997-11-09 02:04:31,
50843,2762,3.0,2020-03-21 13:36:03,
164557,349,4.0,1996-05-26 20:28:16,
188642,836,2.0,2000-08-20 16:14:06,
97354,594,3.5,2003-07-10 20:48:19,
165400,2797,4.0,2003-01-16 22:12:47,
89997,55814,3.5,2012-02-12 02:03:05,
34164,5060,3.5,2020-10-08 17:37:09,
175699,1476,2.0,1999-10-21 19:27:20,
120771,7361,2.0,2017-09-07 18:53:48,
91351,2453,3.5,2003-07-08 00:41:25,
88881,5669,4.0,2010-01-12 03:57:50,
39977,5349,2.5,2006-08-20 16:27:51,
192529,55820,4.0,2015-11-04 15:00:46,
128553,1220,3.0,1999-10-24 01:38:06,
22687,3100,3.0,2001-12-10 08:16:11,
56103,93270,3.5,2014-10-03 19:30:18,
157068,165,3.0,1997-01-16 04:12:56,
74998,4148,4.5,2020-10-31 09:19:25,
92515,3471,4.0,2007-05-02 23:37:21,
89474,924,3.0,2007-12-06 13:02:04,
185351,3996,4.5,2009-12-15 20:57:44,
167485,520,2.0,2005-05-26 21:26:55,
35163,7444,3.5,2015-05-27 04:29:00,
181998,2671,3.5,2015-02-08 12:56:30,
194134,8972,4.0,2018-10-20 18:04:06,
78441,4002,4.0,2011-04-12 00:46:02,
101909,32,2.0,1996-10-15 20:36:21,
5106,5452,5.0,2015-10-25 01:31:22,
61933,260,4.0,2013-09-10 23:25:27,
104016,119155,4.5,2018-03-07 07:45:33,
193877,1252,4.5,2023-10-05 01:44:55,
88456,4144,3.5,2023-04-10 14:33:36,
56156,104944,4.5,2016-08-01 13:29:37,
11352,365,3.0,2011-02-24 21:52:04,
32249,1500,3.0,2002-01-06 01:58:01,
94287,111781,4.0,2017-07-16 22:22:54,
103061,4306,5.0,2020-10-27 18:33:45,
144784,1267,5.0,2007-01-20 21:31:40,
143719,7373,2.5,2016-08-30 10:47:25,
85893,109687,4.5,2014-09-26 18:15:34,
168461,4235,4.5,2010-09-01 17:38:07,
97231,1704,3.5,2020-11-22 17:34:09,
39973,952,4.0,2000-03-24 03:41:36,
157635,4034,5.0,2001-04-03 01:40:21,
11359,4234,4.0,2005-03-23 18:22:11,
84258,202159,1.0,2021-06-08 00:42:33,
69741,2567,4.0,2009-03-09 11:42:31,
117430,136864,4.0,2019-04-28 02:06:31,
195754,2706,4.0,2003-03-03 07:25:58,
103420,1014,3.0,2000-11-20 12:22:57,
142840,4239,4.0,2018-07-02 03:52:59,
125593,207313,4.5,2020-08-06 17:29:53,
103977,2571,4.5,2005-07-04 14:47:35,
109606,5782,4.0,2012-05-19 03:13:07,
143956,3861,3.5,2017-11-20 11:15:58,
83299,5258,3.0,2009-01-07 01:06:22,
101946,2390,4.5,2007-12-28 20:00:06,
198029,2194,4.0,2008-10-09 14:59:35,
68337,3849,5.0,2001-06-11 21:00:46,
80695,3578,3.5,2005-01-27 22:14:49,
95456,70286,4.0,2016-02-22 20:08:38,
171703,942,4.0,2019-03-29 08:23:14,
8165,497,4.0,1996-08-05 16:33:01,
15384,417,4.0,2000-07-06 11:18:53,
139311,3107,4.0,2005-03-07 19:03:13,
101449,3481,4.0,2000-10-01 14:44:54,
170010,457,4.0,1996-06-18 18:57:42,
6607,40815,3.0,2006-04-22 21:21:50,
60841,3186,3.0,2000-07-04 01:41:26,
102202,69844,4.0,2015-08-22 00:36:16,
27138,32,4.5,2008-06-01 17:37:55,
6632,112852,5.0,2015-08-16 21:55:49,
27606,68659,3.5,2020-10-24 14:18:33,
34514,3101,4.0,2005-03-23 12:05:38,
195398,5445,4.0,2015-01-03 04:04:55,
29831,2797,4.0,2005-10-26 14:51:08,
94475,1183,4.0,2000-01-18 05:38:49,
101425,72998,3.0,2010-02-01 00:44:14,
96251,3384,4.0,2000-09-08 13:15:16,
82239,2628,5.0,2015-06-27 18:34:20,
36461,57640,3.5,2008-12-25 12:46:49,
115113,2194,4.0,2015-10-14 02:37:49,
11611,481,3.0,1998-07-30 10:32:25,
84909,166528,4.0,2018-03-16 22:48:56,
148491,1288,5.0,2000-12-08 19:29:55,
117420,1960,5.0,2000-04-10 14:18:37,
101023,60684,4.5,2022-11-28 23:04:48,
47430,71057,4.0,2011-12-13 01:24:32,
183803,50,4.5,2007-02-03 18:01:15,
58315,8665,4.0,2005-01-11 10:16:27,
182656,52722,3.0,2016-10-18 21:31:41,
63027,55820,4.0,2008-12-23 19:55:17,
89150,2355,5.0,2001-01-31 02:59:25,
126191,60,4.0,1996-07-24 18:50:03,
60059,4084,5.0,2006-06-29 16:16:11,
176014,1835,3.5,2009-06-03 17:28:07,
34924,1848,3.0,1999-12-19 19:19:51,
24526,152079,2.5,2016-06-15 22:23:51,
150772,785,4.0,2001-07-18 22:20:26,
4605,5292,3.5,2005-03-28 15:46:03,
193369,5505,3.0,2005-03-15 22:33:05,
163379,9010,5.0,2005-12-01 00:02:18,
113318,1374,5.0,2000-12-03 21:13:02,
123828,99007,1.5,2015-04-26 17:27:20,
62578,2311,3.5,2005-06-05 02:19:39,
44948,261271,5.0,2021-12-09 02:04:48,
123553,91658,4.5,2017-10-06 03:39:43,
73849,349,4.0,2002-12-09 12:52:08,
127335,71940,3.5,2019-07-27 12:17:00,
180888,3763,3.0,2004-03-03 00:42:31,
66542,1396,5.0,2014-03-07 03:51:41,
111814,1240,5.0,1998-05-04 22:38:09,
96664,2640,4.0,1999-10-25 17:47:18,
62597,80839,4.0,2017-02-26 03:48:30,
47231,34321,3.0,2006-09-30 07:05:27,
103663,2003,2.5,2006-04-05 03:40:47,
145829,71285,3.0,2020-12-23 22:15:19,
174878,3101,3.5,2016-09-05 03:38:35,
57514,2791,5.0,2007-01-23 21:17:40,
8678,5989,4.0,2018-09-22 00:07:08,
198405,95441,3.5,2022-02-01 00:35:04,
187323,8207,5.0,2009-11-28 01:23:11,
11633,4084,3.0,2005-04-26 19:46:30,
170517,3268,0.5,2013-06-19 00:17:13,
131321,76251,4.5,2016-06-17 23:03:39,
140334,1027,3.5,2005-03-17 12:16:38,
53053,4238,5.0,2001-11-27 15:22:59,
60824,3623,2.5,2018-12-03 22:10:31,
97715,2490,3.0,2005-09-18 21:07:58,
114430,1196,5.0,2020-07-20 00:04:51,
39068,2268,4.0,2000-02-03 06:27:41,
175887,6373,2.0,2009-12-16 15:08:44,
193590,5816,3.0,2019-05-19 21:07:36,
124381,54075,2.5,2010-11-15 21:35:41,
107572,94953,3.5,2015-12-06 23:05:57,
168331,152091,2.0,2016-11-22 19:58:20,
121736,300,5.0,2005-07-30 18:31:42,
106854,2000,3.0,2005-09-25 05:04:56,
150412,4995,4.5,2016-01-29 19:43:41,
169813,58559,5.0,2019-07-17 19:47:37,
158271,2959,4.0,2022-08-09 19:37:02,
122475,6944,3.5,2006-05-20 10:40:36,
19773,2289,5.0,1999-10-11 12:40:07,
99821,85438,3.0,2011-08-06 07:05:10,
90961,122882,4.0,2016-12-10 18:27:59,
89973,2004,4.0,2000-11-06 18:44:58,
40256,4255,2.0,2008-09-01 10:33:17,
71570,78105,3.0,2016-08-15 23:58:25,
181055,1380,0.5,2020-12-13 00:15:13,
166134,112552,5.0,2021-06-11 02:22:42,
65146,223,4.0,2007-07-25 06:48:13,
32123,838,5.0,2001-06-10 20:50:23,
32780,66934,5.0,2018-01-09 23:40:13,
47557,714,3.0,2018-09-27 23:13:56,
170666,91673,2.5,2023-08-26 22:12:11,
90550,83270,3.5,2012-02-26 18:45:16,
168059,5669,4.0,2009-04-19 19:29:50,
18935,2020,4.0,2000-04-09 05:08:54,
170821,1060,5.0,2000-02-04 15:22:15,
191301,31923,2.5,2005-10-24 05:54:17,
115968,592,3.0,2007-03-14 18:04:59,
45767,160080,0.5,2021-11-03 14:12:00,
73392,135536,0.5,2021-02-22 01:31:10,
77223,8874,4.0,2021-01-02 20:36:15,
179292,2692,3.5,2004-08-13 03:03:38,
35376,191,4.0,2017-05-09 23:39:11,
128297,410,5.0,1997-05-30 23:05:43,
66773,3006,3.0,1999-11-30 17:34:42,
144145,858,3.0,2011-01-10 14:30:40,
92302,106540,4.0,2018-02-24 20:28:38,
99414,78499,4.5,2011-12-01 23:43:10,
83762,1203,3.0,2013-07-22 14:23:31,
198494,1148,4.0,2013-07-06 16:03:53,
27708,189713,4.5,2019-04-01 03:27:24,
104832,5640,3.5,2005-04-02 00:12:51,
39628,3424,4.0,2000-11-06 23:40:19,
53000,157,3.0,2014-12-19 04:22:08,
36543,47099,4.5,2023-09-30 21:07:44,
189992,196,3.0,2021-10-02 02:00:14,
139205,593,4.0,1996-06-22 12:00:41,
131405,5785,3.0,2009-12-29 13:12:48,
17707,56156,3.0,2008-05-29 12:18:33,
129660,81156,0.5,2018-03-28 04:38:43,
97914,207796,0.5,2020-09-05 00:13:32,
193248,191869,3.5,2020-12-26 21:17:22,
58469,36529,4.0,2017-03-21 21:28:35,
116724,460,1.0,2000-11-21 15:20:22,
98282,122920,4.0,2017-10-22 16:13:02,
45733,1203,4.5,2015-10-04 01:05:45,
38977,1732,3.0,2019-12-10 18:09:00,
84047,17,5.0,2013-02-14 08:18:55,
112260,207313,5.0,2020-09-05 02:20:41,
17236,3386,4.0,2007-02-17 21:06:27,
116691,33794,3.5,2020-05-16 18:09:31,
64835,2762,4.0,2017-03-10 02:56:49,
51055,586,2.5,2004-10-17 14:35:19,
113404,1234,5.0,1997-12-29 12:21:26,
148520,6218,3.5,2004-07-15 22:03:05,
19103,164909,2.5,2020-07-05 14:58:29,
16162,1197,5.0,1999-12-29 05:37:41,
137847,58803,5.0,2017-03-01 03:19:49,
174820,235,4.5,2005-12-05 02:06:44,
158743,8984,3.5,2018-02-04 01:50:13,
45171,152228,1.5,2022-01-11 02:22:33,
7858,6977,3.0,2005-09-27 18:42:04,
96505,6773,4.0,2005-05-26 17:56:43,
57523,3827,3.0,2000-11-28 22:30:47,
173425,4022,1.5,2013-10-16 15:21:31,
158411,116797,3.5,2016-07-01 11:38:52,
135882,551,3.0,2018-04-21 17:12:12,
77160,22,3.5,2003-05-31 07:39:39,
53046,5952,3.0,2008-02-19 23:19:07,
166400,7153,4.0,2015-11-15 22:54:43,
60767,4226,4.5,2014-05-23 21:31:56,
125128,2195,3.5,2011-05-08 20:57:52,
186650,1249,2.0,1999-10-02 18:39:23,
152142,1614,3.0,1997-12-03 11:55:46,
23775,2716,4.0,2005-06-07 15:20:27,
158970,7034,3.5,2017-01-20 00:58:34,
68197,1103,5.0,2003-12-31 04:13:28,
180149,3996,4.5,2003-05-17 09:31:54,
33432,51255,4.5,2008-04-10 04:17:28,
46072,54997,3.5,2012-05-16 15:05:46,
62951,6016,5.0,2005-06-24 01:43:31,
21360,6750,2.0,2005-12-14 14:36:23,
99265,1210,1.5,2005-11-02 00:38:39,
106845,145,3.0,2000-03-14 22:43:37,
136126,442,5.0,1996-06-16 14:42:27,
136195,34,3.0,2000-12-09 04:35:31,
157155,1200,3.0,2005-08-10 19:29:32,
113069,2064,5.0,1999-10-06 16:58:06,
8588,5561,4.0,2016-06-27 05:43:47,
107928,903,4.0,2002-01-03 20:28:52,
85014,131446,4.0,2020-04-19 22:09:26,
126067,112183,4.0,2018-12-16 16:39:12,
143284,26464,3.5,2007-02-23 23:39:48,
159273,3753,2.5,2003-10-09 23:10:46,
32677,2599,4.0,1999-11-18 22:46:49,
121089,3499,4.0,2000-06-10 19:02:02,
98593,122882,4.5,2022-02-21 12:53:44,
61284,48780,5.0,2010-12-27 22:35:51,
