imdbId,tmdbId,title,original_title,original_language,release_date,release_year,has_release_date,adult,overview,tagline,genres,keywords,keywords_list,has_overview,has_tagline,has_keywords,cast_list,cast_weight,directors,writers,has_cast,has_directors,has_writers,production_companies,production_countries,spoken_languages,has_production_company,has_production_country,has_spoken_language,average_rating_tmdb,num_votes_tmdb,average_rating_imdb,num_votes_imdb,popularity,runtime,has_runtime,budget,revenue,has_budget,has_revenue,poster_url,backdrop_url,has_poster,has_backdrop
253126,10034,High Heels and Low Lifes,High Heels and Low Lifes,en,2001-07-16,2001,True,False,A nurse eavesdrops with a friend on a cell phone conversation that describes a bank heist. She and the friend then conspire to blackmail the robbers for $2 million.,They're not bad girls. They're just behaving that way.,"['action', 'crime', 'comedy']","nurse, blackmail, teacher, best friend, bank robbery","['nurse', 'blackmail', 'teacher', 'best friend', 'bank robbery']",True,True,True,"['Minnie Driver', 'Mary Mccormack', 'Kevin Mcnally', 'Danny Dyer', 'Michael Gambon', 'Darren Boyd', 'Mark Williams', 'rare_actor', 'rare_actor', 'rare_actor']","[3.8712010109078907, 3.4657359027997265, 3.912023005428146, 3.912023005428146, 4.634728988229636, 2.639057329615259, 3.713572066704308, 0.1, 0.1, 0.1]",['Mel Smith'],"['Kim Fuller', 'Georgia Pritchett']",True,True,True,"['other_company', 'Touchstone Pictures']","['United Kingdom', 'United States of America']",['English'],True,True,True,5.972,54,6.1,3817,5.287,86,True,,,False,False,https://image.tmdb.org/t/p/w500/jyC13aGpVP4ogf8jSVfWLdk02h1.jpg,https://image.tmdb.org/t/p/w500/oSBymzuVPj9ghmKB8Td3RX2Bakp.jpg,True,True
3353010,348905,Vergrabene Stimmen,Vergrabene Stimmen,de,2014-01-01,2014,True,False,,,['drama'],,[],False,False,True,"['Numan Acar', 'Julia Dietze', 'Stipe Erceg', 'Ralph Herforth', 'Rolf Zacher', 'Dirk Borchardt', 'Tyron Ricketts', 'Jean Denis Romer', 'Katy Karrenbauer', 'Tobias Licht']","[3.091042453358316, 3.6888794541139363, 4.060443010546419, 4.343805421853684, 4.442651256490317, 3.9512437185814275, 3.4011973816621555, 2.639057329615259, 3.4011973816621555, 2.70805020110221]",['rare_director'],['rare_writer'],True,True,True,[],['Germany'],[],False,True,False,,0,4.4,23,1.094,,False,,,False,False,https://image.tmdb.org/t/p/w500/12pzweveILa0aSl8ODUG0J3pSuQ.jpg,,True,False
7956100,503578,Wonders of the Moon,Wonders of the Moon,en,2018-01-31,2018,True,False,"Documentary which uses the latest, most detailed imagery to reveal the monthly life cycle of the moon. From Wales to Wyoming, Hong Kong to Croydon, the programme finds out how the moon shapes life on Earth, as well as exploring its mysterious dark side and discovering how the moon's journey around Earth delivers one of nature's most awe-inspiring events - a total solar eclipse. And at the end of a remarkable year of lunar activity, we find out why so many supermoons have been lighting up the night sky.",,['documentary'],,[],True,False,True,['Maxine Peake'],[3.6635616461296463],['rare_director'],['rare_writer'],True,True,True,['BBC'],['United Kingdom'],['English'],True,True,True,6.2,4,6.3,66,0.6,60,True,,,False,False,https://image.tmdb.org/t/p/w500/ciJCxwdgNQDbSjwTNEo52OCz6V6.jpg,,True,False
322574,360461,"Cold Rice, Osan, Chan",冷飯とおさんとちゃん,ja,1965-04-10,1965,True,False,"Three stories revolve around independence, a man searching for his wife, and a poor craftsman trying to make money.",,['drama'],,[],True,False,True,"['Kinnosuke Nakamura', 'Yoshiko Mita', 'Mitsuko Mori', 'Michiyo Aratama', 'Norihei Miki', 'Shiro Osaka', 'Shoichi Ozawa', 'Minoru Chiaki', 'Choichiro Kawarasaki', 'Wakaba Irie']","[4.330733340286331, 3.828641396489095, 2.3978952727983707, 3.8501476017100584, 3.5263605246161616, 3.784189633918261, 4.127134385045092, 3.8712010109078907, 3.828641396489095, 3.4011973816621555]",['Tomotaka Tasaka'],"['Naoyuki Suzuki', 'Shugoro Yamamoto']",True,True,True,['Toei Company'],['Japan'],['Japanese'],True,True,True,6.3,3,6.8,49,1.3,178,True,,,False,False,https://image.tmdb.org/t/p/w500/3csLZTfxUg1YGOnbidsVAizp1g4.jpg,https://image.tmdb.org/t/p/w500/5wBBYwGrNpFb3BM2Oi2OpRtF10S.jpg,True,True
28137,601013,Pride of the Marines,Pride of the Marines,en,1936-04-02,1936,True,False,A Marine sacrifices his adopted son and his girlfriend so that they might find a new and more prosperous life.,,['comedy'],"military, marines","['military', 'marines']",True,False,True,"['Charles Bickford', 'Bill Burrud', 'Florence Rice', 'Thurston Hall', 'Ward Bond', 'Joe Sawyer']","[4.48863636973214, 2.4849066497880004, 3.8501476017100584, 4.941642422609304, 4.976733742420574, 4.820281565605037]",['D. Ross Lederman'],"['Harold Shumate', 'Gerald Beaumont']",True,True,True,['Columbia Pictures'],['United States of America'],['English'],True,True,True,,0,6.6,28,0.665,64,True,,,False,False,https://image.tmdb.org/t/p/w500/4P87uqslwh6striumyAYh2Uos5W.jpg,https://image.tmdb.org/t/p/w500/rs0tgyOURM2rc0AGQwvK94S7daP.jpg,True,True
108090,183898,Sex Is...,Sex Is...,en,1993-05-27,1993,True,False,"Marc Huestis edits interviews with 15 men, including himself, around a set of topics starting with ""what is sex?"" The men are gay, living in or near San Francisco. They talk about their first sexual experiences, the gay scene in San Francisco in the late 1970s, the pall cast by AIDS, the safe-sex movement, getting into serious relationships, the illness and death of partners, pornography, S/M and pain, race and stereotypes, personal fantasies, and bliss. Huestis has a thesis, that sex is going to be with us, so how best do we embrace it? His 15 subjects, archival footage, clips from porn films, and close-up looks at men loving men flesh out various answers.",,['documentary'],pornography,['pornography'],True,False,True,"['rare_actor', 'rare_actor', 'rare_actor', 'rare_actor', 'rare_actor', 'Miguel Gutierrez', 'rare_actor', 'rare_actor', 'rare_actor', 'rare_actor']","[0.1, 0.1, 0.1, 0.1, 0.1, 2.0794415416798357, 0.1, 0.1, 0.1, 0.1]",['Marc Huestis'],[],True,True,False,[],[],[],False,False,False,4.8,4,6.6,125,1.113,82,True,,,False,False,,,False,False
2638144,271969,Ben-Hur,Ben-Hur,en,2016-08-17,2016,True,False,A falsely accused nobleman survives years of slavery to take vengeance on his best friend who betrayed him.,First to finish. Last to die.,"['action', 'history', 'adventure', 'drama']","based on novel or book, christianity, chariot race, ancient rome, remake, betrayal, 1st century, jesus christ, vengeance","['based on novel or book', 'christianity', 'chariot race', 'ancient rome', 'remake', 'betrayal', '1st century', 'jesus christ', 'vengeance']",True,True,True,"['Jack Huston', 'Pilou Asbk', 'Rodrigo Santoro', 'Morgan Freeman', 'Ayelet Zurer', 'Toby Kebbell', 'Nazanin Boniadi', ""Sofia Black-D'Elia"", 'Marwan Kenzari', 'Moises Arias']","[3.4657359027997265, 3.4339872044851463, 3.5553480614894135, 5.087596335232384, 3.1354942159291497, 3.5263605246161616, 2.1972245773362196, 1.791759469228055, 3.1780538303479458, 3.295836866004329]",['Timur Bekmambetov'],"['Keith R. Clarke', 'John Ridley', 'Lew Wallace']",True,True,True,"['Metro-Goldwyn-Mayer', 'Paramount', 'other_company', 'other_company']",['United States of America'],['English'],True,True,True,5.719,1573,5.7,49029,22.417,125,True,100000000,94061311,True,True,https://image.tmdb.org/t/p/w500/aUrN8UWS8d2PKLsk5teZPxrfbmO.jpg,https://image.tmdb.org/t/p/w500/qcquSEEdkKeXDmyKvrAKWznk2Cs.jpg,True,True
231095,386126,My Boss Was a Fool,Το Αφεντικό μου Ηταν Κορόιδο,el,1969-01-01,1969,True,False,"Melpomene is working as economies of wealthy bachelors Charalambous many years. At some point they realize that the years have passed and it has not done anything important for yourself and thus decide to begin coming with Theodore who are butchers. Charalambos gets Besides, when one night I go out with a girlfriend and encounters in a center Melpomeni dancing with Theodora.",,['comedy'],,[],True,False,True,"['Nikos Stavridis', 'Despoina Stylianopoulou', 'Anna Matzourani', 'Giorgos Kappis', 'Antonis Papadopoulos', 'Ria Deloutsi', 'Nikos Rizos', 'Nikitas Platis', 'Giannis Fermis', 'Nikos Pashalidis']","[4.143134726391533, 3.8918202981106265, 3.5263605246161616, 2.995732273553991, 3.912023005428146, 2.995732273553991, 4.653960350157523, 4.23410650459726, 3.4011973816621555, 2.70805020110221]",['Errikos Thalassinos'],['Errikos Thalassinos'],True,True,True,['Karagiannis-Karatzopoulos'],['Greece'],['Greek'],True,True,True,7.0,1,4.7,50,0.6,87,True,,,False,False,https://image.tmdb.org/t/p/w500/yNDOHHkgKJsVCen9ZLsKxu6ZAoo.jpg,,True,False
23278,176007,No More Orchids,No More Orchids,en,1932-11-25,1932,True,False,"Despite loving another man, a young woman is talked into marrying a wealthy and boorish prince in order to help her financially-strapped father.",When she met her man she forgot her millions — and was just a woman in LOVE!,"['drama', 'romance']","banker, parent child relationship, pre-code, insurance policy, uncle niece relationship, financial ruin","['banker', 'parent child relationship', 'pre-code', 'insurance policy', 'uncle niece relationship', 'financial ruin']",True,True,True,"['Carole Lombard', 'Lyle Talbot', 'Walter Connolly', 'Louise Closser Hale', 'Allen Vincent', 'C. Aubrey Smith', 'Ruthelma Stevens', 'Arthur Housman', 'William V. Mong', 'Jameson Thomas']","[4.31748811353631, 5.0238805208462765, 3.8501476017100584, 3.258096538021482, 2.995732273553991, 4.564348191467836, 2.5649493574615367, 4.07753744390572, 4.02535169073515, 3.8066624897703196]",['Walter Lang'],"['Grace Perkins', 'Gertrude Purcell', 'Keene Thompson']",True,True,True,['Columbia Pictures'],['United States of America'],['English'],True,True,True,7.0,5,6.5,576,1.96,71,True,,,False,False,https://image.tmdb.org/t/p/w500/6wRckgmqIYrENHe0VZVAoARpCRp.jpg,https://image.tmdb.org/t/p/w500/dIt7E4ZT0h6RjXY83aiGCZggV99.jpg,True,True
180621,1363810,Cracker: White Ghost,Cracker: White Ghost,en,1996-10-28,1996,True,False,A British businessman operating in Hong Kong has feelings of inferiority and turns to murder when he faces bankruptcy.,,"['tv movie', 'crime', 'drama']",,[],True,False,True,"['Robbie Coltrane', 'Michael Pennington', 'Dennis Chan Kwok-San', 'Freda Foh Shen', 'Barnaby Kay', 'Rene Liu', 'Benedict Wong', 'Ricky Tomlinson', 'David Bradley']","[4.465908118654584, 3.091042453358316, 3.828641396489095, 2.3978952727983707, 2.302585092994046, 3.332204510175204, 3.4339872044851463, 3.6109179126442243, 4.276666119016055]",['Richard Standeven'],"['Paul Abbott', 'Jimmy Mcgovern']",True,True,True,"['other_company', 'other_company', 'ITV']",['United Kingdom'],['English'],True,True,True,,0,7.1,335,0.65,100,True,,,False,False,https://image.tmdb.org/t/p/w500/47NK2XYYCtW3XQncj1nx32O5qvc.jpg,,True,False
199503,206424,That Sweet Word: Liberty!,Это сладкое слово - свобода!,ru,1972-11-20,1972,True,False,"In an unnamed Latin American country after a coup d'état, a military junta comes to power. The army deployed to the streets, the civilian population is exposed to hard terror. A wave of arrests follows, some former senators - liberals and communists - are sent to prison. Some patriots that have gone underground try to figure a plan for their release. They buy a small shop opposite the prison in the name of Francisco and Maria Vardes. From its basement they plan to build a 90-meter tunnel. Three years of enormous effort, deaths and nervous breakdowns are not spent in vain. The inmates run away, but while at large, the oldest of them, Senator Miguel Carrera suffers a heart failure. He dies in a safe house on the eve of a meeting with journalists.",,['mystery'],political detective,['political detective'],True,False,True,"['Regimantas Adomaitis', 'Irina Miroshnichenko', 'Ion Ungureanu', 'Bronius Babkauskas', 'rare_actor', 'Juozas Budraitis', 'Mihai Volontir', 'Rodion Nahapetov', 'Gemma Firsova', 'Bob Cimba']","[3.8066624897703196, 3.6375861597263857, 2.302585092994046, 3.1354942159291497, 0.1, 4.382026634673881, 2.833213344056216, 3.295836866004329, 1.9459101490553132, 1.791759469228055]",['Vytautas Zalakevicius'],"['Valentin Yezhov', 'Vytautas Zalakevicius']",True,True,True,"['Lithuanian Film Studio', 'Mosfilm']",['Soviet Union'],"['Lithuanian', 'Russian']",True,True,True,5.0,5,6.5,82,1.039,163,True,,,False,False,https://image.tmdb.org/t/p/w500/tNUkjBGJsWsx1NEeln10rojzLO.jpg,https://image.tmdb.org/t/p/w500/fmgGMyhcg7xxJmts47s4mtiHA6t.jpg,True,True
9573580,655244,History is Marching,History is Marching,en,2018-12-08,2018,True,False,"History is Marching is a feature length documentary analysing the rise in tensions between major powers across the globe over the course of 2018. The film follows western history from 1945 to the present day, before looking at how capitalist society is today breaking down into the largest crisis in its history. Socialism or extinction?",Socialism or extinction?,"['documentary', 'history']","marxism, socialism, economic theory, political unrest, communism, global politics","['marxism', 'socialism', 'economic theory', 'political unrest', 'communism', 'global politics']",True,True,True,[],[],['rare_director'],['James Bell'],False,True,True,['other_company'],['United Kingdom'],['English'],True,True,True,,0,7.3,7,1.151,134,True,,,False,False,https://image.tmdb.org/t/p/w500/p6E6hnUGgLQq2k4maFc9kRvgSuS.jpg,,True,False
10306018,643022,Skywatch,Skywatch,en,2019-10-25,2019,True,False,"When two outcast teens hack into a drone to pull a prank on their neighbor, they accidentally find themselves on the run from the delivery corporation.",,"['science fiction', 'action']",,[],True,False,True,"['Jude Law', 'Uriah Shelton', 'Zach Callison', 'rare_actor', 'rare_actor', 'rare_actor', 'rare_actor', 'rare_actor', 'Sydney Van Delft', 'rare_actor']","[4.290459441148391, 2.4849066497880004, 2.833213344056216, 0.1, 0.1, 0.1, 0.1, 0.1, 1.791759469228055, 0.1]",['Colin Levy'],['Colin Levy'],True,True,True,['other_company'],['United States of America'],['English'],True,True,True,7.35,20,7.3,608,1.599,11,True,,,False,False,https://image.tmdb.org/t/p/w500/2It0xv7KvNZOT9twYZPSmuqc8n1.jpg,https://image.tmdb.org/t/p/w500/vUqVLheTiiq7cbk8M9dsULPV6CJ.jpg,True,True
3667366,579839,Arcade,Arcade,en,2014-04-02,2014,True,False,"A bored office worker falls in love with Arcade, the bad ass main character of the videogame he secretly plays in his cubicle.",,['science fiction'],,[],True,False,True,[],[],"['rare_director', 'Thijs Meuwese']","['rare_writer', 'Thijs Meuwese', 'Daan Windhorst']",False,True,True,['other_company'],[],[],True,False,False,,0,7.0,13,0.6,8,True,6000,,True,False,https://image.tmdb.org/t/p/w500/hlO45rHnxNi0dW9YPYOSa1thYpj.jpg,,True,False
5437194,380815,30 Dates,30 свиданий,ru,2016-02-11,2016,True,False,"Unlucky Dasha believes that it will help the online training - for a month visit the 30 dates, and then the man of her dreams will find her. Just to stay alive after a meeting with crazy cavalry and try to discern among them the perfect man.",There aren't many guys,"['romance', 'comedy']",,[],True,True,True,"['Natalya Medvedeva', 'Igor Kharlamov', 'Nikita Dzhigurda', 'Sergey Batalov', 'Olga Tumaykina', 'Yan Tsapnik', 'Igor Gasparyan', 'Nikita Panfilov', 'Sergey Abroskin', 'Irina Grineva']","[2.5649493574615367, 2.9444389791664403, 2.5649493574615367, 3.332204510175204, 2.8903717578961645, 4.007333185232471, 2.3978952727983707, 1.791759469228055, 2.3978952727983707, 2.302585092994046]",['Taisiya Igumentseva'],"['rare_writer', 'rare_writer', 'rare_writer', 'rare_writer']",True,True,True,['other_company'],['Russia'],['Russian'],True,True,True,5.1,12,5.0,210,0.786,89,True,1000000,,True,False,https://image.tmdb.org/t/p/w500/6krrF7IIdzAKfCOTNL4zpiLDZ2V.jpg,,True,False
79161,358861,Flesh & Blood,Flesh & Blood,en,1979-10-14,1979,True,False,A young street-tough-turned-boxer struggles to reach the top while finding his romance with an attractive TV reporter is complicated by an incestuous relationship with his mother.,Their lives are raw drama. Their passion is electricfying.,"['drama', 'tv movie']","boxer, miniseries, incest","['boxer', 'miniseries', 'incest']",True,True,True,"['Tom Berenger', 'Mitchell Ryan', 'Kristin Griffith', 'Denzel Washington', 'Suzanne Pleshette', 'Anthony Charnota', 'Bert Remsen', 'Dolph Sweet', 'Ji-Tu Cumbuka', 'Bob Minor']","[4.553876891600541, 3.970291913552122, 2.5649493574615367, 4.1588830833596715, 3.9512437185814275, 1.9459101490553132, 4.174387269895637, 2.995732273553991, 2.995732273553991, 2.639057329615259]",['Jud Taylor'],"['Eric Bercovici', 'Pete Hamill']",True,True,True,"['Paramount Television Studios', 'other_company', 'other_company']",['United States of America'],['English'],True,True,True,7.0,1,6.3,311,1.602,240,True,,,False,False,https://image.tmdb.org/t/p/w500/i09c4aAWfjmYOEZSjWB538LpidJ.jpg,https://image.tmdb.org/t/p/w500/m0of75azIjBGuclBU2UGRUClkpQ.jpg,True,True
331525,205481,The Intended,The Intended,en,2002-06-06,2002,True,False,A period drama/thriller about a surveyor and his fiancée who arrive in a remote Malaysian trading post and encounter a closed-fisted ivory trader and her ill-meaning family.,,"['thriller', 'drama']",,[],True,False,True,"['Janet Mcteer', 'Olympia Dukakis', 'Brenda Fricker', 'Tony Maudsley', 'Jj Feild', 'David Bradley', 'Philip Jackson', 'Robert Pugh']","[3.7376696182833684, 4.330733340286331, 3.8501476017100584, 2.3978952727983707, 3.1780538303479458, 4.276666119016055, 3.6888794541139363, 3.784189633918261]",['Kristian Levring'],"['Kristian Levring', 'rare_writer']",True,True,True,"['other_company', 'other_company', 'other_company']","['Denmark', 'United Kingdom']",['English'],True,True,True,5.6,7,5.7,405,1.429,110,True,,,False,False,https://image.tmdb.org/t/p/w500/nMgaDB07DtqFhmn5UALfbKw75QN.jpg,,True,False
15680410,927882,The World's Biggest Murder Trial: Nuremberg,The World's Biggest Murder Trial: Nuremberg,en,2020-12-01,2020,True,False,"Recounting the dramatic story of the Nuremberg Trials, using over a thousand archive clips, including recently digitised film footage from the courtroom. 21 Nazi leaders were charged with crimes that caused the deaths of millions of innocents.",,"['documentary', 'history', 'war']",,[],True,False,True,[],[],['Jenny Ash'],[],False,True,False,['other_company'],['United Kingdom'],['English'],True,True,True,,0,6.6,48,1.669,90,True,,,False,False,https://image.tmdb.org/t/p/w500/vRjWvBhsvASxSUe0aXHpWZfVeGj.jpg,https://image.tmdb.org/t/p/w500/pExmSvpWKuPa6qCnSwl1HxhsNz6.jpg,True,True
165938,347329,Secrets of a Co-Ed,Secrets of a Co-Ed,en,1942-10-26,1942,True,False,"An attorney's immature college-student daughter becomes romantically involved with a mobster, unaware that a nightclub singer also loves him - or that her father is secretly the mob's leader.",A Searing Tale of a Girl's Mad Infatuation!,"['drama', 'crime']",college,['college'],True,True,True,"['Tina Thayer', 'Otto Kruger', 'Rick Vallin', 'rare_actor', 'rare_actor', 'Herb Vigran', 'Isabel La Mal', 'Marcia Mae Jones', 'Addison Richards']","[1.791759469228055, 4.356708826689592, 3.9889840465642745, 0.1, 0.1, 3.1354942159291497, 2.772588722239781, 3.5263605246161616, 4.927253685157205]",['Joseph H. Lewis'],['George Wallace Sayre'],True,True,True,"['PRC', 'other_company']",['United States of America'],['English'],True,True,True,,0,5.2,57,1.094,67,True,,,False,False,https://image.tmdb.org/t/p/w500/6RYVSwi1C5EnRb7tIH83dM8JuVz.jpg,,True,False
928155,744737,"My Dad, Walt Disney","My Dad, Walt Disney",en,2006-12-19,2006,True,False,"Leonard Maltin interviews Diane Disney about her father, Walt Disney.",,['documentary'],,[],True,False,True,"['Diane Disney', 'Leonard Maltin']","[1.791759469228055, 4.663439094112067]",[],[],True,False,False,[],[],[],False,False,False,,0,8.8,27,0.6,21,True,,,False,False,https://image.tmdb.org/t/p/w500/2fvUquahn79xNXhVwMhGxYQt166.jpg,https://image.tmdb.org/t/p/w500/zhUAKaGKSCkvhXIfZimMePpx7j4.jpg,True,True
22464080,1250691,Abi's Monster,Abi's Monster,en,2022-10-31,2022,True,False,"When Kimberly, a struggling single mother, is suddenly threatened by a terrifying entity posing as her young daughter, she must find the courage to face the harsh truth she has avoided for so long.",,"['drama', 'horror']",,[],True,False,True,"['Rachel Alig', 'rare_actor', 'rare_actor']","[3.4657359027997265, 0.1, 0.1]",['Christopher Cox'],['Christopher Cox'],True,True,True,[],[],['English'],False,False,True,,0,5.5,15,0.6,11,True,,,False,False,https://image.tmdb.org/t/p/w500/kOrYUY2fWqVlqcIor6CLqSuuirS.jpg,,True,False
243152,84654,Black Orchid,Black Orchid,en,1953-02-01,1953,True,False,"Caught in a loveless marriage, Dr. John Winnington (Ronald Howard) can't stop himself from falling for his wife's (Mary Laura Wood) younger sister, Christine (Olga Edwardes). But when he suddenly becomes the prime suspect in his wife's tragic murder, John relies on his friend Eric (John Bentley) to clear his name. This classic murder mystery encourages viewers to evaluate all of the clues and guess the killer's identity.",,"['mystery', 'crime', 'drama']",,[],True,False,True,"['Ronald Howard', 'rare_actor', 'John Bentley', 'Mary Laura Wood', 'Patrick Barr', 'Sheila Burrell', 'Russell Napier', 'Mary Jones', 'rare_actor', 'Ian Fleming']","[3.8501476017100584, 0.1, 3.5553480614894135, 2.1972245773362196, 3.6375861597263857, 2.639057329615259, 2.8903717578961645, 1.791759469228055, 0.1, 3.784189633918261]",['Charles Saunders'],"['rare_writer', 'John Temple-Smith', 'rare_writer']",True,True,True,[],[],[],False,False,False,5.3,6,6.1,262,1.609,58,True,,,False,False,https://image.tmdb.org/t/p/w500/zUoLtW2WTIvaBbokAHSxIQzljgV.jpg,,True,False
13496518,1319176,Star Wars: Tales from the Galaxy's Edge,Star Wars: Tales from the Galaxy's Edge,en,,,False,False,Star Wars: Tales from the Galaxy's Edge,,[],,[],True,False,True,[],[],[],"['rare_writer', 'rare_writer', 'Matt Martin', 'rare_writer']",False,False,True,[],[],[],False,False,False,,0,7.6,87,0.0,,False,,,False,False,,,False,False
104651,334961,Kung Fu - A Legend Reborn,Kung Fu - A Legend Reborn,en,1992-01-01,1992,True,False,Father and son are reunited after 15 years. A old rival from the Shaolin Temple has taken over Chinatown and intends to assassinate the mayor. Peter and Caine must work together to stop him.,,"['crime', 'action', 'tv movie']",,[],True,False,True,"['David Carradine', 'Albert Salmi', 'Chris Potter']","[5.1647859739235145, 3.8501476017100584, 3.4011973816621555]",['Jud Taylor'],['Michael Sloan'],True,True,True,['Warner Bros. Pictures'],[],['English'],True,False,True,4.0,1,6.8,582,1.262,60,True,,,False,False,https://image.tmdb.org/t/p/w500/ra1bAx720Y4wM9N8PvmMLaZ3lH5.jpg,,True,False
10520984,492849,Papatya,Papatya,tr,2017-12-15,2017,True,False,,,"['comedy', 'drama']",,[],False,False,True,"['rare_actor', 'Mekin Sezer', 'rare_actor', 'Aysun Guven', 'rare_actor', 'Omer Duran', 'rare_actor', 'Funda Donmez']","[0.1, 1.791759469228055, 0.1, 2.772588722239781, 0.1, 2.0794415416798357, 0.1, 1.791759469228055]",['rare_director'],['rare_writer'],True,True,True,[],[],['Turkish'],False,False,True,,0,5.2,25,0.6,,False,,,False,False,https://image.tmdb.org/t/p/w500/ehyy4V0FzsbpeVPo2rvbB0Liue9.jpg,,True,False
10140002,594345,42nd Street,42nd Street,en,2019-05-01,2019,True,False,"The story of Peggy Sawyer, a talented young performer with stars in her eyes who gets her big break on Broadway.",,['comedy'],musical,['musical'],True,False,True,"['Bonnie Langford', 'rare_actor', 'rare_actor', 'rare_actor', 'rare_actor', 'rare_actor', 'rare_actor', 'rare_actor', 'Bruce Montague', 'rare_actor']","[1.9459101490553132, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 2.0794415416798357, 0.1]","['rare_director', 'Ross Macgibbon']","['Michael Stewart', 'rare_writer', 'Bradford Ropes']",True,True,True,"['other_company', 'other_company']",['United Kingdom'],['English'],True,True,True,7.0,6,7.8,590,2.166,132,True,,,False,False,https://image.tmdb.org/t/p/w500/jbL0VCAWaiShW1Zuf4OJsSth38E.jpg,https://image.tmdb.org/t/p/w500/sE9wYyxIuQOoevzH0G5GiIYheiA.jpg,True,True
13034794,752010,WWE Hell in a Cell 2020,WWE Hell in a Cell 2020,en,2020-10-25,2020,True,False,"This hellish structure will see three different championships on the line inside its solid steel walls as Sasha Banks takes on Bayley for the SmackDown Women's Championship, Drew McIntyre fighting for his WWE Championship against Randy Orton, and for the first time ever inside Hell in a Cell, ""The Tribal Chief"" Roman Reigns defends his Universal Championship against Jey Uso in an ""I Quit"" Match.",,"['action', 'drama']",hell in a cell,['hell in a cell'],True,False,True,"['Andrew Galloway', 'Randy Orton', ""Joe Anoa'I"", 'Joshua Fatu', 'Franklin Lashley', 'rare_actor', 'Pam Martinez', 'Mercedes Varnado', 'Mike Mizanin', 'rare_actor']","[3.5553480614894135, 4.997212273764115, 4.499809670330265, 2.5649493574615367, 3.6109179126442243, 0.1, 3.367295829986474, 3.1780538303479458, 4.07753744390572, 0.1]",[],[],True,False,False,[],['United States of America'],['English'],False,True,True,8.2,44,7.0,232,3.556,150,True,,,False,False,https://image.tmdb.org/t/p/w500/nO7duqjyAb29Y2glyhoJskKIRHQ.jpg,https://image.tmdb.org/t/p/w500/7P0SbYzH7QJMNjSgcH1YurNtno8.jpg,True,True
4117066,365912,Meeruthiya Gangsters,Meeruthiya Gangsters,hi,2015-09-18,2015,True,False,"A group of Meerut rogues aspire to become crime kingpins and local politicos. But, a major kidnapping makes them lose their all.",,"['crime', 'comedy']",,[],True,False,True,"['rare_actor', 'Jatin Sarna', 'Jaideep Ahlawat', 'Shadab Kamal', 'Nushrratt Bharuccha', 'Sanjay Mishra', 'Mukul Dev', 'Brijendra Kala', 'Ishita Raj Sharma']","[0.1, 1.9459101490553132, 3.2188758248682006, 1.791759469228055, 3.091042453358316, 4.700480365792417, 3.7376696182833684, 4.189654742026425, 1.9459101490553132]",['rare_director'],"['Zeishan Quadri', 'Pradip Atluri', 'Gibran Noorani', 'Gunjan Saxena']",True,True,True,['other_company'],['India'],['Hindi'],True,True,True,4.0,1,7.1,736,1.401,129,True,,,False,False,https://image.tmdb.org/t/p/w500/yezUNRqLWeiMD8z8AfClbZLAs6C.jpg,https://image.tmdb.org/t/p/w500/cWgZ7SOYFHzs4Gf6P5R2WlUXrv4.jpg,True,True
2337981,107235,Architecture 101,건축학개론,ko,2012-03-22,2012,True,False,"When Seung Min was on his first year at the Academy of Architecture, he met Seo Yeon. She was a musician student, and Seung Min totally fell in love with her. Years have passed, and now he meets Seo Yeon again - she asks him to rebuild her father's old house.",Can he meet her again?,"['comedy', 'romance']","architect, jeju island, seoul, south korea, campus romance","['architect', 'jeju island', 'seoul', 'south korea', 'campus romance']",True,True,True,"['Uhm Tae-Woong', 'rare_actor', 'Lee Je-Hoon', 'rare_actor', 'Cho Jung-Seok', 'Yoo Yeon-Seok', 'Kim Eui-Sung', 'Cho Hyun-Chul', 'Go Joon-Hee', 'rare_actor']","[2.8903717578961645, 0.1, 2.8903717578961645, 0.1, 2.4849066497880004, 3.091042453358316, 3.6635616461296463, 2.1972245773362196, 2.302585092994046, 0.1]",['Lee Yong-Ju'],"['Ji-Hye Kim', 'Lee Yong-Ju']",True,True,True,['other_company'],['South Korea'],['Korean'],True,True,True,7.5,111,7.2,4616,13.63,118,True,,,False,False,https://image.tmdb.org/t/p/w500/349EO3Wrvc2d9F58nyTR1Y1hl6r.jpg,https://image.tmdb.org/t/p/w500/mhYkTN7wcb53nzEerIt0RSojLCw.jpg,True,True
